x,y
42.2,0.000553563877535424
42.21,0.000551500794866102
42.22,0.00054944492621457
42.23,0.000547396248460019
42.24,0.00054535473854657
42.25,0.00054332037348311
42.26,0.000541293130343175
42.27,0.000539272986264791
42.28,0.000537259918450343
42.29,0.000535253904166416
42.3,0.000533254920743674
42.31,0.000531262945576709
42.32,0.000529277956123894
42.33,0.000527299929907248
42.34,0.000525328844512294
42.35,0.000523364677587923
42.36,0.000521407406846242
42.37,0.000519457010062438
42.38,0.000517513465074646
42.39,0.000515576749783788
42.4,0.000513646842153463
42.41,0.000511723720209771
42.42,0.000509807362041204
42.43,0.000507897745798485
42.44,0.000505994849694449
42.45,0.000504098652003873
42.46,0.000502209131063371
42.47,0.000500326265271229
42.48,0.000498450033087274
42.49,0.000496580413032745
42.5,0.000494717383690137
42.51,0.000492860923703073
42.52,0.00049101101177616
42.53,0.000489167626674858
42.54,0.000487330747225339
42.55,0.000485500352314337
42.56,0.000483676420889029
42.57,0.000481858931956891
42.58,0.000480047864585545
42.59,0.000478243197902646
42.6,0.000476444911095728
42.61,0.000474652983412076
42.62,0.000472867394158577
42.63,0.000471088122701598
42.64,0.000469315148466843
42.65,0.000467548450939206
42.66,0.000465788009662655
42.67,0.000464033804240086
42.68,0.000462285814333178
42.69,0.000460544019662266
42.7,0.000458808400006214
42.71,0.000457078935202261
42.72,0.0004553556051459
42.73,0.000453638389790734
42.74,0.00045192726914835
42.75,0.000450222223288172
42.76,0.000448523232337336
42.77,0.000446830276480553
42.78,0.000445143335959976
42.79,0.000443462391075061
42.8,0.000441787422182435
42.81,0.000440118409695767
42.82,0.000438455334085625
42.83,0.000436798175879354
42.84,0.000435146915660933
42.85,0.000433501534070846
42.86,0.000431862011805949
42.87,0.000430228329619333
42.88,0.000428600468320199
42.89,0.000426978408773726
42.9,0.00042536213190092
42.91,0.000423751618678506
42.92,0.000422146850138788
42.93,0.000420547807369508
42.94,0.000418954471513729
42.95,0.000417366823769684
42.96,0.000415784845390679
42.97,0.000414208517684913
42.98,0.000412637822015395
42.99,0.000411072739799782
43,0.000409513252510265
43.01,0.000407959341673423
43.02,0.000406410988870112
43.03,0.000404868175735318
43.04,0.000403330883958042
43.05,0.000401799095281154
43.06,0.00040027279150128
43.07,0.000398751954468661
43.08,0.000397236566087029
43.09,0.000395726608313475
43.1,0.000394222063158327
43.11,0.000392722912685012
43.12,0.000391229139009935
43.13,0.000389740724302345
43.14,0.000388257650784218
43.15,0.000386779900730113
43.16,0.000385307456467055
43.17,0.000383840300374411
43.18,0.000382378414883748
43.19,0.00038092178247872
43.2,0.000379470385694936
43.21,0.000378024207119838
43.22,0.000376583229392561
43.23,0.000375147435203818
43.24,0.000373716807295779
43.25,0.000372291328461929
43.26,0.000370870981546953
43.27,0.000369455749446608
43.28,0.000368045615107604
43.29,0.000366640561527465
43.3,0.000365240571754414
43.31,0.000363845628887245
43.32,0.000362455716075204
43.33,0.000361070816517853
43.34,0.000359690913464959
43.35,0.000358315990216357
43.36,0.000356946030121838
43.37,0.000355581016581017
43.38,0.000354220933043217
43.39,0.000352865763007332
43.4,0.000351515490021724
43.41,0.000350170097684082
43.42,0.000348829569641312
43.43,0.0003474938895894
43.44,0.000346163041273309
43.45,0.00034483700848684
43.46,0.000343515775072521
43.47,0.000342199324921477
43.48,0.000340887641973312
43.49,0.000339580710215993
43.5,0.000338278513685723
43.51,0.000336981036466812
43.52,0.000335688262691576
43.53,0.000334400176540201
43.54,0.000333116762240628
43.55,0.00033183800406843
43.56,0.000330563886346697
43.57,0.000329294393445911
43.58,0.00032802950978383
43.59,0.000326769219825364
43.6,0.000325513508082463
43.61,0.000324262359113991
43.62,0.000323015757525616
43.63,0.000321773687969677
43.64,0.000320536135145081
43.65,0.000319303083797173
43.66,0.000318074518717624
43.67,0.000316850424744318
43.68,0.000315630786761222
43.69,0.000314415589698275
43.7,0.000313204818531274
43.71,0.000311998458281751
43.72,0.000310796494016863
43.73,0.000309598910849266
43.74,0.000308405693937011
43.75,0.000307216828483411
43.76,0.000306032299736943
43.77,0.00030485209299112
43.78,0.000303676193584379
43.79,0.000302504586899969
43.8,0.000301337258365827
43.81,0.000300174193454473
43.82,0.000299015377682892
43.83,0.000297860796612408
43.84,0.000296710435848593
43.85,0.00029556428104113
43.86,0.000294422317883712
43.87,0.000293284532113923
43.88,0.000292150909513125
43.89,0.000291021435906351
43.9,0.000289896097162176
43.91,0.000288774879192623
43.92,0.000287657767953037
43.93,0.000286544749441979
43.94,0.00028543580970111
43.95,0.000284330934815074
43.96,0.000283230110911406
43.97,0.000282133324160392
43.98,0.000281040560774978
43.99,0.000279951807010654
44,0.000278867049165333
44.01,0.000277786273579256
44.02,0.000276709466634868
44.03,0.000275636614756715
44.04,0.000274567704411329
44.05,0.00027350272210712
44.06,0.000272441654394269
44.07,0.000271384487864608
44.08,0.000270331209151524
44.09,0.000269281804929839
44.1,0.000268236261915705
44.11,0.000267194566866497
44.12,0.000266156706580699
44.13,0.000265122667897799
44.14,0.000264092437698182
44.15,0.000263066002903014
44.16,0.000262043350474146
44.17,0.000261024467413999
44.18,0.000260009340765451
44.19,0.000258997957611745
44.2,0.000257990305076364
44.21,0.000256986370322939
44.22,0.000255986140555132
44.23,0.000254989603016535
44.24,0.000253996744990562
44.25,0.000253007553800344
44.26,0.00025202201680862
44.27,0.000251040121417629
44.28,0.000250061855069018
44.29,0.000249087205243721
44.3,0.000248116159461858
44.31,0.000247148705282635
44.32,0.000246184830304239
44.33,0.000245224522163725
44.34,0.00024426776853692
44.35,0.000243314557138317
44.36,0.000242364875720967
44.37,0.000241418712076385
44.38,0.000240476054034429
44.39,0.000239536889463217
44.4,0.000238601206269013
44.41,0.000237668992396122
44.42,0.000236740235826792
44.43,0.000235814924581113
44.44,0.000234893046716905
44.45,0.000233974590329632
44.46,0.000233059543552281
44.47,0.00023214789455528
44.48,0.000231239631546377
44.49,0.000230334742770556
44.5,0.000229433216509924
44.51,0.000228535041083613
44.52,0.000227640204847682
44.53,0.000226748696195019
44.54,0.000225860503555229
44.55,0.000224975615394545
44.56,0.000224094020215728
44.57,0.000223215706557957
44.58,0.000222340662996742
44.59,0.000221468878143815
44.6,0.000220600340647038
44.61,0.000219735039190299
44.62,0.000218872962493415
44.63,0.000218014099312037
44.64,0.000217158438437544
44.65,0.000216305968696951
44.66,0.000215456678952811
44.67,0.000214610558103113
44.68,0.000213767595081191
44.69,0.000212927778855619
44.7,0.000212091098430118
44.71,0.000211257542843462
44.72,0.000210427101169376
44.73,0.000209599762516443
44.74,0.000208775516028002
44.75,0.000207954350882063
44.76,0.000207136256291199
44.77,0.000206321221502458
44.78,0.000205509235797264
44.79,0.000204700288491323
44.8,0.00020389436893453
44.81,0.000203091466510868
44.82,0.000202291570638321
44.83,0.000201494670768771
44.84,0.00020070075638791
44.85,0.000199909817015149
44.86,0.00019912184220351
44.87,0.000198336821539549
44.88,0.000197554744643252
44.89,0.000196775601167943
44.9,0.000195999380800198
44.91,0.000195226073259739
44.92,0.000194455668299356
44.93,0.000193688155704802
44.94,0.000192923525294708
44.95,0.000192161766920488
44.96,0.000191402870466251
44.97,0.000190646825848702
44.98,0.000189893623017057
44.99,0.000189143251952948
45,0.000188395702670333
45.01,0.000187650965215406
45.02,0.000186909029666505
45.03,0.000186169886134023
45.04,0.000185433524760314
45.05,0.000184699935719605
45.06,0.000183969109217909
45.07,0.000183241035492931
45.08,0.00018251570481398
45.09,0.000181793107481878
45.1,0.000181073233828875
45.11,0.000180356074218555
45.12,0.000179641619045751
45.13,0.000178929858736453
45.14,0.000178220783747725
45.15,0.000177514384567608
45.16,0.000176810651715042
45.17,0.000176109575739769
45.18,0.000175411147222255
45.19,0.000174715356773592
45.2,0.000174022195035418
45.21,0.00017333165267983
45.22,0.000172643720409292
45.23,0.000171958388956552
45.24,0.000171275649084557
45.25,0.000170595491586361
45.26,0.000169917907285045
45.27,0.000169242887033629
45.28,0.000168570421714984
45.29,0.000167900502241752
45.3,0.000167233119556249
45.31,0.000166568264630398
45.32,0.000165905928465627
45.33,0.000165246102092793
45.34,0.000164588776572098
45.35,0.000163933942992998
45.36,0.000163281592474126
45.37,0.000162631716163204
45.38,0.00016198430523696
45.39,0.000161339350901047
45.4,0.000160696844389952
45.41,0.000160056776966924
45.42,0.000159419139923882
45.43,0.000158783924581334
45.44,0.000158151122288298
45.45,0.000157520724422214
45.46,0.000156892722388868
45.47,0.000156267107622304
45.48,0.000155643871584745
45.49,0.000155023005766511
45.5,0.000154404501685939
45.51,0.000153788350889298
45.52,0.000153174544950709
45.53,0.000152563075472068
45.54,0.000151953934082962
45.55,0.000151347112440583
45.56,0.000150742602229661
45.57,0.000150140395162368
45.58,0.000149540482978253
45.59,0.00014894285744415
45.6,0.000148347510354104
45.61,0.000147754433529295
45.62,0.000147163618817947
45.63,0.000146575058095262
45.64,0.000145988743263336
45.65,0.000145404666251075
45.66,0.000144822819014125
45.67,0.000144243193534788
45.68,0.000143665781821948
45.69,0.000143090575910987
45.7,0.000142517567863712
45.71,0.000141946749768278
45.72,0.000141378113739107
45.73,0.000140811651916812
45.74,0.000140247356468121
45.75,0.0001396852195858
45.76,0.000139125233488575
45.77,0.000138567390421054
45.78,0.000138011682653658
45.79,0.000137458102482534
45.8,0.000136906642229487
45.81,0.000136357294241902
45.82,0.000135810050892668
45.83,0.000135264904580102
45.84,0.000134721847727875
45.85,0.000134180872784937
45.86,0.000133641972225437
45.87,0.000133105138548659
45.88,0.000132570364278937
45.89,0.000132037641965586
45.9,0.000131506964182826
45.91,0.000130978323529708
45.92,0.000130451712630042
45.93,0.000129927124132321
45.94,0.000129404550709648
45.95,0.000128883985059664
45.96,0.000128365419904474
45.97,0.000127848847990574
45.98,0.000127334262088778
45.99,0.000126821654994145
46,0.000126311019525911
46.01,0.000125802348527406
46.02,0.000125295634865995
46.03,0.000124790871432999
46.04,0.000124288051143623
46.05,0.000123787166936886
46.06,0.000123288211775549
46.07,0.000122791178646046
46.08,0.00012229606055841
46.09,0.000121802850546202
46.1,0.000121311541666446
46.11,0.000120822126999549
46.12,0.000120334599649239
46.13,0.000119848952742491
46.14,0.000119365179429459
46.15,0.000118883272883403
46.16,0.00011840322630062
46.17,0.00011792503290038
46.18,0.00011744868592485
46.19,0.000116974178639029
46.2,0.000116501504330674
46.21,0.00011603065631024
46.22,0.000115561627910801
46.23,0.000115094412487989
46.24,0.000114629003419926
46.25,0.000114165394107149
46.26,0.000113703577972548
46.27,0.000113243548461298
46.28,0.000112785299040789
46.29,0.000112328823200558
46.3,0.000111874114452228
46.31,0.000111421166329432
46.32,0.000110969972387753
46.33,0.000110520526204653
46.34,0.00011007282137941
46.35,0.000109626851533048
46.36,0.000109182610308274
46.37,0.000108740091369411
46.38,0.000108299288402327
46.39,0.000107860195114381
46.4,0.000107422805234345
46.41,0.000106987112512346
46.42,0.000106553110719798
46.43,0.000106120793649338
46.44,0.00010569015511476
46.45,0.000105261188950952
46.46,0.00010483388901383
46.47,0.000104408249180273
46.48,0.00010398426334806
46.49,0.000103561925435808
46.5,0.000103141229382903
46.51,0.000102722169149439
46.52,0.000102304738716156
46.53,0.000101888932084374
46.54,0.000101474743275932
46.55,0.00010106216633312
46.56,0.000100651195318625
46.57,0.000100241824315458
46.58,9.98340474268998e-05
46.59,9.94278587764324e-05
46.6,9.90232525076807e-05
46.61,9.86202227843489e-05
46.62,9.82187637901587e-05
46.63,9.78188697287856e-05
46.64,9.74205348238028e-05
46.65,9.70237533186128e-05
46.66,9.66285194763892e-05
46.67,9.62348275800177e-05
46.68,9.58426719320314e-05
46.69,9.54520468545521e-05
46.7,9.50629466892277e-05
46.71,9.46753657971751e-05
46.72,9.42892985589158e-05
46.73,9.39047393743182e-05
46.74,9.35216826625378e-05
46.75,9.31401228619546e-05
46.76,9.27600544301159e-05
46.77,9.23814718436765e-05
46.78,9.20043695983376e-05
46.79,9.162874220879e-05
46.8,9.12545842086517e-05
46.81,9.08818901504127e-05
46.82,9.05106546053725e-05
46.83,9.01408721635839e-05
46.84,8.97725374337944e-05
46.85,8.9405645043387e-05
46.86,8.90401896383218e-05
46.87,8.86761658830779e-05
46.88,8.83135684605965e-05
46.89,8.79523920722235e-05
46.9,8.75926314376502e-05
46.91,8.72342812948569e-05
46.92,8.68773364000547e-05
46.93,8.65217915276303e-05
46.94,8.61676414700871e-05
46.95,8.58148810379893e-05
46.96,8.54635050599051e-05
46.97,8.511350838235e-05
46.98,8.47648858697298e-05
46.99,8.44176324042867e-05
47,8.40717428860403e-05
47.01,8.37272122327338e-05
47.02,8.33840353797758e-05
47.03,8.30422072801888e-05
47.04,8.27017229045488e-05
47.05,8.23625772409337e-05
47.06,8.20247652948675e-05
47.07,8.16882820892622e-05
47.08,8.13531226643674e-05
47.09,8.10192820777125e-05
47.1,8.06867554040532e-05
47.11,8.03555377353171e-05
47.12,8.0025624180549e-05
47.13,7.96970098658568e-05
47.14,7.9369689934358e-05
47.15,7.90436595461254e-05
47.16,7.8718913878133e-05
47.17,7.83954481242039e-05
47.18,7.80732574949552e-05
47.19,7.77523372177451e-05
47.2,7.74326825366211e-05
47.21,7.71142887122644e-05
47.22,7.67971510219407e-05
47.23,7.64812647594442e-05
47.24,7.61666252350461e-05
47.25,7.58532277754429e-05
47.26,7.55410677237038e-05
47.27,7.52301404392169e-05
47.28,7.49204412976415e-05
47.29,7.461196569085e-05
47.3,7.43047090268823e-05
47.31,7.39986667298904e-05
47.32,7.36938342400887e-05
47.33,7.33902070137017e-05
47.34,7.30877805229126e-05
47.35,7.27865502558152e-05
47.36,7.24865117163589e-05
47.37,7.21876604243007e-05
47.38,7.18899919151539e-05
47.39,7.15935017401375e-05
47.4,7.1298185466126e-05
47.41,7.1004038675599e-05
47.42,7.07110569665922e-05
47.43,7.04192359526467e-05
47.44,7.01285712627578e-05
47.45,6.98390585413287e-05
47.46,6.95506934481185e-05
47.47,6.92634716581935e-05
47.48,6.89773888618783e-05
47.49,6.86924407647061e-05
47.5,6.8408623087371e-05
47.51,6.81259315656775e-05
47.52,6.78443619504924e-05
47.53,6.75639100076987e-05
47.54,6.72845715181427e-05
47.55,6.70063422775899e-05
47.56,6.6729218096674e-05
47.57,6.64531948008507e-05
47.58,6.61782682303493e-05
47.59,6.59044342401239e-05
47.6,6.56316886998088e-05
47.61,6.53600274936668e-05
47.62,6.50894465205458e-05
47.63,6.48199416938294e-05
47.64,6.45515089413901e-05
47.65,6.42841442055438e-05
47.66,6.4017843443e-05
47.67,6.37526026248195e-05
47.68,6.34884177363629e-05
47.69,6.32252847772491e-05
47.7,6.29631997613047e-05
47.71,6.27021587165211e-05
47.72,6.24421576850072e-05
47.73,6.21831927229423e-05
47.74,6.19252599005332e-05
47.75,6.16683553019662e-05
47.76,6.14124750253626e-05
47.77,6.11576151827328e-05
47.78,6.09037718999319e-05
47.79,6.06509413166136e-05
47.8,6.03991195861864e-05
47.81,6.0148302875768e-05
47.82,5.98984873661402e-05
47.83,5.96496692517054e-05
47.84,5.94018447404403e-05
47.85,5.91550100538545e-05
47.86,5.89091614269434e-05
47.87,5.86642951081458e-05
47.88,5.84204073592993e-05
47.89,5.81774944555966e-05
47.9,5.79355526855417e-05
47.91,5.76945783509061e-05
47.92,5.74545677666867e-05
47.93,5.72155172610598e-05
47.94,5.69774231753411e-05
47.95,5.674028186394e-05
47.96,5.65040896943177e-05
47.97,5.6268843046945e-05
47.98,5.60345383152575e-05
47.99,5.58011719056161e-05
48,5.55687402372614e-05
48.01,5.53372397422732e-05
48.02,5.51066668655281e-05
48.03,5.48770180646568e-05
48.04,5.46482898100026e-05
48.05,5.44204785845785e-05
48.06,5.41935808840281e-05
48.07,5.39675932165804e-05
48.08,5.37425121030109e-05
48.09,5.35183340765992e-05
48.1,5.3295055683088e-05
48.11,5.30726734806419e-05
48.12,5.28511840398063e-05
48.13,5.26305839434663e-05
48.14,5.24108697868069e-05
48.15,5.21920381772704e-05
48.16,5.19740857345175e-05
48.17,5.17570090903874e-05
48.18,5.15408048888547e-05
48.19,5.13254697859925e-05
48.2,5.11110004499296e-05
48.21,5.08973935608129e-05
48.22,5.0684645810765e-05
48.23,5.04727539038468e-05
48.24,5.02617145560169e-05
48.25,5.00515244950914e-05
48.26,4.98421804607059e-05
48.27,4.96336792042754e-05
48.28,4.94260174889552e-05
48.29,4.92191920896019e-05
48.3,4.90131997927339e-05
48.31,4.88080373964949e-05
48.32,4.86037017106118e-05
48.33,4.84001895563583e-05
48.34,4.81974977665167e-05
48.35,4.79956231853379e-05
48.36,4.77945626685041e-05
48.37,4.75943130830909e-05
48.38,4.73948713075291e-05
48.39,4.71962342315663e-05
48.4,4.69983987562291e-05
48.41,4.68013617937866e-05
48.42,4.66051202677121e-05
48.43,4.64096711126443e-05
48.44,4.62150112743526e-05
48.45,4.60211377096969e-05
48.46,4.58280473865938e-05
48.47,4.56357372839761e-05
48.48,4.54442043917584e-05
48.49,4.52534457107996e-05
48.5,4.50634582528655e-05
48.51,4.48742390405932e-05
48.52,4.46857851074534e-05
48.53,4.44980934977163e-05
48.54,4.43111612664124e-05
48.55,4.41249854792983e-05
48.56,4.39395632128201e-05
48.57,4.37548915540779e-05
48.58,4.35709676007892e-05
48.59,4.33877884612531e-05
48.6,4.32053512543161e-05
48.61,4.30236531093353e-05
48.62,4.28426911661422e-05
48.63,4.26624625750104e-05
48.64,4.2482964496617e-05
48.65,4.23041941020095e-05
48.66,4.21261485725707e-05
48.67,4.19488250999825e-05
48.68,4.17722208861935e-05
48.69,4.15963331433812e-05
48.7,4.14211590939208e-05
48.71,4.12466959703473e-05
48.72,4.10729410153248e-05
48.73,4.08998914816088e-05
48.74,4.07275446320145e-05
48.75,4.05558977393815e-05
48.76,4.03849480865402e-05
48.77,4.02146929662774e-05
48.78,4.00451296813047e-05
48.79,3.98762555442215e-05
48.8,3.97080678774842e-05
48.81,3.95405640133712e-05
48.82,3.93737412939506e-05
48.83,3.92075970710467e-05
48.84,3.90421287062054e-05
48.85,3.88773335706642e-05
48.86,3.8713209045316e-05
48.87,3.85497525206784e-05
48.88,3.83869613968603e-05
48.89,3.82248330835293e-05
48.9,3.80633649998789e-05
48.91,3.79025545745959e-05
48.92,3.77423992458296e-05
48.93,3.75828964611574e-05
48.94,3.74240436775541e-05
48.95,3.72658383613589e-05
48.96,3.71082779882446e-05
48.97,3.69513600431847e-05
48.98,3.67950820204221e-05
48.99,3.66394414234374e-05
49,3.64844357649175e-05
49.01,3.63300625667234e-05
49.02,3.61763193598598e-05
49.03,3.60232036844435e-05
49.04,3.58707130896719e-05
49.05,3.57188451337923e-05
49.06,3.55675973840704e-05
49.07,3.54169674167602e-05
49.08,3.52669528170724e-05
49.09,3.5117551179144e-05
49.1,3.49687601060085e-05
49.11,3.48205772095635e-05
49.12,3.46730001105424e-05
49.13,3.45260264384823e-05
49.14,3.43796538316953e-05
49.15,3.42338799372366e-05
49.16,3.40887024108762e-05
49.17,3.39441189170686e-05
49.18,3.38001271289209e-05
49.19,3.36567247281664e-05
49.2,3.35139094051322e-05
49.21,3.33716788587107e-05
49.22,3.32300307963304e-05
49.23,3.30889629339252e-05
49.24,3.29484729959072e-05
49.25,3.28085587151352e-05
49.26,3.26692178328868e-05
49.27,3.25304480988294e-05
49.28,3.23922472709909e-05
49.29,3.22546131157309e-05
49.3,3.21175434077121e-05
49.31,3.19810359298711e-05
49.32,3.18450884733906e-05
49.33,3.17096988376702e-05
49.34,3.1574864830298e-05
49.35,3.14405842670232e-05
49.36,3.13068549717267e-05
49.37,3.11736747763931e-05
49.38,3.10410415210838e-05
49.39,3.09089530539077e-05
49.4,3.07774072309933e-05
49.41,3.06464019164624e-05
49.42,3.05159349824002e-05
49.43,3.03860043088297e-05
49.44,3.02566077836829e-05
49.45,3.01277433027736e-05
49.46,2.99994087697704e-05
49.47,2.98716020961692e-05
49.48,2.97443212012651e-05
49.49,2.96175640121278e-05
49.5,2.94913284635707e-05
49.51,2.93656124981282e-05
49.52,2.92404140660253e-05
49.53,2.91157311251531e-05
49.54,2.8991561641041e-05
49.55,2.88679035868303e-05
49.56,2.87447549432482e-05
49.57,2.86221136985803e-05
49.58,2.84999778486453e-05
49.59,2.83783453967681e-05
49.6,2.82572143537538e-05
49.61,2.81365827378616e-05
49.62,2.80164485747784e-05
49.63,2.78968098975938e-05
49.64,2.77776647467734e-05
49.65,2.76590111701329e-05
49.66,2.7540847222813e-05
49.67,2.74231709672533e-05
49.68,2.73059804731674e-05
49.69,2.71892738175166e-05
49.7,2.70730490844847e-05
49.71,2.69573043654539e-05
49.72,2.68420377589776e-05
49.73,2.67272473707567e-05
49.74,2.66129313136139e-05
49.75,2.64990877074693e-05
49.76,2.63857146793147e-05
49.77,2.62728103631892e-05
49.78,2.61603729001549e-05
49.79,2.60484004382715e-05
49.8,2.59368911325718e-05
49.81,2.58258431450379e-05
49.82,2.57152546445758e-05
49.83,2.56051238069915e-05
49.84,2.54954488149673e-05
49.85,2.53862278580365e-05
49.86,2.52774591325601e-05
49.87,2.51691408417021e-05
49.88,2.50612711954063e-05
49.89,2.49538484103721e-05
49.9,2.48468707100302e-05
49.91,2.47403363245194e-05
49.92,2.46342434906632e-05
49.93,2.45285904519455e-05
49.94,2.44233754584872e-05
49.95,2.4318596767023e-05
49.96,2.4214252640879e-05
49.97,2.41103413499469e-05
49.98,2.40068611706637e-05
49.99,2.39038103859861e-05
50,2.38011872853692e-05
